"","customer_id","monetary","frequency","lastpurchase","recency","rankr","rankf","rankm","totalrfm"
"23047",1910346,119.285714285714,14,2001-02-11,17,1,1,1,"1 1 1"
"23048",1910360,104.4,5,2000-12-31,59,3,1,1,"3 1 1"
"23049",1910469,1814.66666666667,3,2000-12-07,83,4,1,1,"4 1 1"
"23050",1910476,19,1,2000-12-15,75,4,1,1,"4 1 1"
"23051",1910483,104.692307692308,13,2001-01-21,38,2,1,1,"2 1 1"
"23052",1910513,18,1,2000-11-30,90,4,1,1,"4 1 1"
"23053",1910537,145,7,2001-02-28,0,1,1,1,"1 1 1"
"23054",1910551,59.5714285714286,7,2001-02-03,25,2,1,1,"2 1 1"
"23055",1910575,200.294117647059,34,2001-02-21,7,1,1,1,"1 1 1"
"23056",1910582,34,6,2001-02-21,7,1,1,1,"1 1 1"
"23057",1910650,120,7,2001-01-20,39,2,1,1,"2 1 1"
"23058",1910674,63.25,4,2000-11-20,100,5,1,1,"5 1 1"
"23059",1910698,108,1,2001-01-09,50,3,1,1,"3 1 1"
"23060",1910704,79.8214285714286,28,2001-01-27,32,2,1,1,"2 1 1"
"23061",1910711,86.3636363636364,44,2001-02-11,17,1,1,1,"1 1 1"
"23062",1910728,18,1,2000-11-25,95,4,1,1,"4 1 1"
"23063",1910742,125.923076923077,13,2001-02-07,21,1,1,1,"1 1 1"
"23064",1910810,82.9354838709677,31,2001-02-25,3,1,1,1,"1 1 1"
"23065",1910827,239,3,2001-02-06,22,1,1,1,"1 1 1"
"23066",1910834,526.04,25,2001-02-25,3,1,1,1,"1 1 1"
"23067",1910841,64.68,25,2000-12-17,73,4,1,1,"4 1 1"
"23068",1910889,40.7272727272727,11,2000-12-05,85,4,1,1,"4 1 1"
"23069",1910933,88.8,5,2001-02-16,12,1,1,1,"1 1 1"
"23070",1911022,184.5,8,2001-01-24,35,2,1,1,"2 1 1"
"23071",1911060,278.416666666667,12,2001-01-14,45,2,1,1,"2 1 1"
"23072",1911107,72.1071428571429,28,2001-02-28,0,1,1,1,"1 1 1"
"23073",1911138,72,8,2001-02-21,7,1,1,1,"1 1 1"
"23074",1911152,130.555555555556,9,2000-12-03,87,4,1,1,"4 1 1"
"23075",1911169,177.608695652174,46,2001-02-04,24,2,1,1,"2 1 1"
"23076",1911268,18,1,2000-12-09,81,4,1,1,"4 1 1"
"23077",1911442,30,1,2000-11-12,108,5,1,1,"5 1 1"
"23078",1911466,84.5,6,2001-02-19,9,1,1,1,"1 1 1"
"23079",1911497,83.9090909090909,22,2001-02-19,9,1,1,1,"1 1 1"
"23080",1911510,111.111111111111,9,2000-12-26,64,3,1,1,"3 1 1"
"23081",1911527,57.6666666666667,6,2001-02-16,12,1,1,1,"1 1 1"
"23082",1911534,280.8,10,2000-12-08,82,4,1,1,"4 1 1"
"23083",1911565,145.366666666667,30,2000-12-16,74,4,1,1,"4 1 1"
"23084",1911664,30,1,2000-11-12,108,5,1,1,"5 1 1"
"23085",1911732,122.948051948052,77,2001-02-21,7,1,1,1,"1 1 1"
"23086",1911749,72.2424242424242,66,2001-02-28,0,1,1,1,"1 1 1"
"23087",1911794,53.5625,16,2001-02-14,14,1,1,1,"1 1 1"
"23088",1911855,151.857142857143,49,2001-02-27,1,1,1,1,"1 1 1"
"23089",1911879,61.25,8,2000-11-30,90,4,1,1,"4 1 1"
"23090",1911916,22,2,2001-02-21,7,1,1,1,"1 1 1"
"23091",1911947,163.5,2,2001-01-21,38,2,1,1,"2 1 1"
"23092",1911954,73.3545454545455,110,2001-02-14,14,1,1,1,"1 1 1"
"23093",1911978,112.571428571429,21,2001-01-13,46,2,1,1,"2 1 1"
"23094",1912005,116.142857142857,7,2001-01-01,58,3,1,1,"3 1 1"
"23095",1912012,120.952380952381,21,2000-12-17,73,4,1,1,"4 1 1"
"23096",1912166,44.4,10,2000-11-04,116,5,1,1,"5 1 1"
"23097",1912203,63.5,6,2001-02-26,2,1,1,1,"1 1 1"
"23098",1912234,119,9,2001-01-13,46,2,1,1,"2 1 1"
"23099",1912265,1499,1,2001-02-24,4,1,1,1,"1 1 1"
"23100",1912289,46.3333333333333,6,2001-02-13,15,1,1,1,"1 1 1"
"23101",1912296,123.3,10,2001-01-20,39,2,1,1,"2 1 1"
"23102",1912418,142.333333333333,18,2000-12-01,89,4,1,1,"4 1 1"
"23103",1912432,190.46,50,2001-02-28,0,1,1,1,"1 1 1"
"23104",1912449,217.117647058824,17,2001-01-01,58,3,1,1,"3 1 1"
"23105",1912456,183.53125,32,2001-01-17,42,2,1,1,"2 1 1"
"23106",1912494,61.4736842105263,19,2001-02-12,16,1,1,1,"1 1 1"
"23107",1912517,88,3,2001-01-31,28,2,1,1,"2 1 1"
"23108",1912531,111.128205128205,39,2001-02-15,13,1,1,1,"1 1 1"
"23109",1912555,86.7666666666667,30,2001-02-25,3,1,1,1,"1 1 1"
"23110",1912562,69.1111111111111,9,2001-01-18,41,2,1,1,"2 1 1"
"23111",1912609,74.7948717948718,39,2001-02-18,10,1,1,1,"1 1 1"
"23112",1912647,154.461538461538,13,2001-02-25,3,1,1,1,"1 1 1"
"23113",1912661,82.5,14,2000-11-30,90,4,1,1,"4 1 1"
"23114",1912692,365,4,2001-01-22,37,2,1,1,"2 1 1"
"23115",1912746,81.5625,16,2001-02-04,24,2,1,1,"2 1 1"
"23116",1912845,120.666666666667,3,2000-11-10,110,5,1,1,"5 1 1"
"23117",1912852,238,1,2001-01-19,40,2,1,1,"2 1 1"
"23118",1912869,104.923076923077,13,2001-02-08,20,1,1,1,"1 1 1"
"23119",1912906,123.428571428571,7,2001-02-24,4,1,1,1,"1 1 1"
"23120",1912968,182.866666666667,15,2000-12-27,63,3,1,1,"3 1 1"
"23121",1912982,153.210526315789,19,2000-12-30,60,3,1,1,"3 1 1"
"23122",1913026,137.857142857143,21,2000-12-16,74,4,1,1,"4 1 1"
"23123",1913040,83.1,20,2001-02-24,4,1,1,1,"1 1 1"
"23124",1913088,47.2666666666667,15,2001-02-05,23,1,1,1,"1 1 1"
"23125",1913125,225.666666666667,3,2001-02-27,1,1,1,1,"1 1 1"
"23126",1913149,105,3,2000-12-11,79,4,1,1,"4 1 1"
"23127",1913156,89.8275862068966,29,2001-01-21,38,2,1,1,"2 1 1"
"23128",1913224,9,1,2000-11-15,105,5,1,1,"5 1 1"
"23129",1913248,25,3,2001-02-21,7,1,1,1,"1 1 1"
"23130",1913255,156.8,20,2001-02-20,8,1,1,1,"1 1 1"
"23131",1913286,226.589743589744,39,2001-01-19,40,2,1,1,"2 1 1"
"23132",1913293,183.833333333333,30,2001-02-20,8,1,1,1,"1 1 1"
"23133",1913378,103.15,40,2001-02-23,5,1,1,1,"1 1 1"
"23134",1913453,249.2,5,2001-01-31,28,2,1,1,"2 1 1"
"23135",1913491,112.341463414634,41,2001-02-09,19,1,1,1,"1 1 1"
"23136",1913569,35,2,2000-11-12,108,5,1,1,"5 1 1"
"23137",1913583,74.3333333333333,3,2001-02-27,1,1,1,1,"1 1 1"
"23138",1913613,41.6,5,2000-11-30,90,4,1,1,"4 1 1"
"23139",1913620,76,4,2001-02-19,9,1,1,1,"1 1 1"
"23140",1913668,65.4615384615385,39,2000-11-05,115,5,1,1,"5 1 1"
"23141",1913699,1968,1,2001-01-08,51,3,1,1,"3 1 1"
"23142",1913705,85.9824561403509,57,2001-02-17,11,1,1,1,"1 1 1"
"23143",1913729,38.0476190476191,21,2001-02-20,8,1,1,1,"1 1 1"
"23144",1913743,984,1,2001-01-08,51,3,1,1,"3 1 1"
"23145",1913774,63.75,16,2001-01-13,46,2,1,1,"2 1 1"
"23146",1913798,112.544303797468,79,2001-02-24,4,1,1,1,"1 1 1"
"23147",1913804,431.25,8,2001-02-19,9,1,1,1,"1 1 1"
"23148",1913811,30,1,2000-11-12,108,5,1,1,"5 1 1"
"23149",1913835,128.758620689655,29,2001-02-11,17,1,1,1,"1 1 1"
"23150",1913910,58,1,2000-12-28,62,3,1,1,"3 1 1"
"23151",1913927,102.75,4,2001-02-14,14,1,1,1,"1 1 1"
"23152",1913934,150.545454545455,11,2001-01-17,42,2,1,1,"2 1 1"
"23153",1913965,162.642857142857,14,2001-02-06,22,1,1,1,"1 1 1"
"23154",1914047,83.375,8,2001-01-22,37,2,1,1,"2 1 1"
"23155",1914054,115.6,10,2000-11-12,108,5,1,1,"5 1 1"
"23156",1914061,104.571428571429,7,2001-02-10,18,1,1,1,"1 1 1"
"23157",1914078,30,1,2000-11-11,109,5,1,1,"5 1 1"
"23158",1914092,116.2,5,2001-01-22,37,2,1,1,"2 1 1"
"23159",1914108,103.1,10,2001-01-27,32,2,1,1,"2 1 1"
"23160",1914139,162.816326530612,49,2001-02-14,14,1,1,1,"1 1 1"
"23161",1914184,89.5,18,2001-02-16,12,1,1,1,"1 1 1"
"23162",1914191,114.666666666667,9,2001-01-18,41,2,1,1,"2 1 1"
"23163",1914214,70.5,4,2000-11-29,91,4,1,1,"4 1 1"
"23164",1914221,198.666666666667,3,2000-12-31,59,3,1,1,"3 1 1"
"23165",1914351,319,2,2001-02-01,27,2,1,1,"2 1 1"
"23166",1914375,84.1818181818182,11,2000-12-05,85,4,1,1,"4 1 1"
"23167",1914382,94.25,4,2001-02-24,4,1,1,1,"1 1 1"
"23168",1914399,157.857142857143,7,2001-01-13,46,2,1,1,"2 1 1"
"23169",1914412,296.833333333333,30,2000-12-18,72,4,1,1,"4 1 1"
"23170",1914436,105.647058823529,17,2001-02-17,11,1,1,1,"1 1 1"
"23171",1914566,97.7333333333333,15,2001-02-11,17,1,1,1,"1 1 1"
"23172",1914573,69.1363636363636,22,2001-02-07,21,1,1,1,"1 1 1"
"23173",1914580,294.3,10,2001-01-09,50,3,1,1,"3 1 1"
"23174",1914665,128.571428571429,7,2001-02-23,5,1,1,1,"1 1 1"
"23175",1914702,169,2,2000-12-07,83,4,1,1,"4 1 1"
"23176",1914771,108,24,2001-01-21,38,2,1,1,"2 1 1"
"23177",1914788,18,1,2000-11-30,90,4,1,1,"4 1 1"
"23178",1914795,570,1,2001-02-03,25,2,1,1,"2 1 1"
"23179",1914832,65,25,2000-11-25,95,4,1,1,"4 1 1"
"23180",1914900,93,6,2001-01-02,57,3,1,1,"3 1 1"
"23181",1914924,116.375,8,2001-01-16,43,2,1,1,"2 1 1"
"23182",1914931,554.5,2,2001-01-21,38,2,1,1,"2 1 1"
"23183",1915006,63.4,5,2001-01-08,51,3,1,1,"3 1 1"
"23184",1915020,273.969696969697,33,2001-02-28,0,1,1,1,"1 1 1"
"23185",1915044,119.717391304348,46,2001-01-14,45,2,1,1,"2 1 1"
"23186",1915082,111.75,4,2000-11-28,92,4,1,1,"4 1 1"
"23187",1915099,58.3333333333333,3,2001-02-20,8,1,1,1,"1 1 1"
"23188",1915112,61.4,5,2001-02-23,5,1,1,1,"1 1 1"
"23189",1915174,204.2,5,2001-02-15,13,1,1,1,"1 1 1"
"23190",1915181,136.25,4,2000-11-27,93,4,1,1,"4 1 1"
"23191",1915235,257.2,10,2001-02-22,6,1,1,1,"1 1 1"
"23192",1915242,146.529411764706,34,2001-02-21,7,1,1,1,"1 1 1"
"23193",1915259,177.357142857143,14,2001-02-26,2,1,1,1,"1 1 1"
"23194",1915266,101.05,20,2001-01-01,58,3,1,1,"3 1 1"
"23195",1915280,280.666666666667,3,2001-01-29,30,2,1,1,"2 1 1"
"23196",1915297,42,9,2000-11-29,91,4,1,1,"4 1 1"
"23197",1915341,62,3,2001-01-23,36,2,1,1,"2 1 1"
"23198",1915372,98,10,2001-01-22,37,2,1,1,"2 1 1"
"23199",1915426,81.1818181818182,11,2001-02-21,7,1,1,1,"1 1 1"
"23200",1915433,97.28125,32,2001-02-15,13,1,1,1,"1 1 1"
"23201",1915440,298,3,2000-11-06,114,5,1,1,"5 1 1"
"23202",1915457,146.428571428571,28,2001-02-05,23,1,1,1,"1 1 1"
"23203",1915525,40.6666666666667,3,2001-02-23,5,1,1,1,"1 1 1"
"23204",1915600,160.733333333333,15,2001-02-28,0,1,1,1,"1 1 1"
"23205",1915617,92.5714285714286,14,2001-02-23,5,1,1,1,"1 1 1"
"23206",1915624,53.5555555555556,9,2000-12-02,88,4,1,1,"4 1 1"
"23207",1915655,92.375,16,2001-02-09,19,1,1,1,"1 1 1"
"23208",1915662,90.75,4,2001-01-02,57,3,1,1,"3 1 1"
"23209",1915709,134,6,2000-12-03,87,4,1,1,"4 1 1"
"23210",1915730,1695,8,2000-11-26,94,4,1,1,"4 1 1"
"23211",1915754,108,1,2000-11-24,96,5,1,1,"5 1 1"
"23212",1915792,168.166666666667,12,2001-01-27,32,2,1,1,"2 1 1"
"23213",1915815,126.357142857143,14,2000-12-29,61,3,1,1,"3 1 1"
"23214",1915860,73.3,20,2001-01-22,37,2,1,1,"2 1 1"
"23215",1915884,127.142857142857,14,2001-02-24,4,1,1,1,"1 1 1"
"23216",1915907,36,1,2001-01-22,37,2,1,1,"2 1 1"
"23217",1915914,171.027777777778,36,2001-02-10,18,1,1,1,"1 1 1"
"23218",1916003,264.5,4,2000-12-06,84,4,1,1,"4 1 1"
"23219",1916034,100.409090909091,22,2001-01-16,43,2,1,1,"2 1 1"
"23220",1916041,34.1818181818182,11,2001-02-26,2,1,1,1,"1 1 1"
"23221",1916102,149.428571428571,7,2000-12-11,79,4,1,1,"4 1 1"
"23222",1916119,109.380952380952,42,2001-02-21,7,1,1,1,"1 1 1"
"23223",1916126,203.971428571429,35,2001-02-25,3,1,1,1,"1 1 1"
"23224",1916164,80.5,12,2001-02-09,19,1,1,1,"1 1 1"
"23225",1916188,106.363636363636,33,2001-02-23,5,1,1,1,"1 1 1"
"23226",1916201,134.818181818182,11,2001-02-21,7,1,1,1,"1 1 1"
"23227",1916232,120.25,4,2000-12-03,87,4,1,1,"4 1 1"
"23228",1916249,80.2,5,2000-12-15,75,4,1,1,"4 1 1"
"23229",1916256,77.3529411764706,17,2001-02-25,3,1,1,1,"1 1 1"
"23230",1916300,98.5,4,2001-02-24,4,1,1,1,"1 1 1"
"23231",1916379,146.9375,16,2001-02-25,3,1,1,1,"1 1 1"
"23232",1916416,927,5,2001-01-17,42,2,1,1,"2 1 1"
"23233",1916454,155.6,5,2001-02-23,5,1,1,1,"1 1 1"
"23234",1916461,100.695652173913,23,2001-02-10,18,1,1,1,"1 1 1"
"23235",1916478,85.0625,16,2001-02-05,23,1,1,1,"1 1 1"
"23236",1916485,51.25,4,2000-11-25,95,4,1,1,"4 1 1"
"23237",1916492,94.75,56,2001-02-18,10,1,1,1,"1 1 1"
"23238",1916522,43.3,10,2001-02-03,25,2,1,1,"2 1 1"
"23239",1916546,140,6,2001-01-13,46,2,1,1,"2 1 1"
"23240",1916553,84,1,2001-01-14,45,2,1,1,"2 1 1"
"23241",1916560,124.666666666667,30,2001-02-25,3,1,1,1,"1 1 1"
"23242",1916577,112.771428571429,35,2001-01-01,58,3,1,1,"3 1 1"
"23243",1916584,276.666666666667,3,2000-11-19,101,5,1,1,"5 1 1"
"23244",1916591,130.25,4,2001-02-19,9,1,1,1,"1 1 1"
"23245",1916638,104.411764705882,17,2001-01-31,28,2,1,1,"2 1 1"
"23246",1916645,165.839622641509,106,2001-02-28,0,1,1,1,"1 1 1"
"23247",1916676,18,1,2000-12-11,79,4,1,1,"4 1 1"
"23248",1916683,212.25,4,2001-02-18,10,1,1,1,"1 1 1"
"23249",1916706,141.333333333333,3,2001-01-28,31,2,1,1,"2 1 1"
"23250",1916720,71.1470588235294,102,2001-02-18,10,1,1,1,"1 1 1"
"23251",1916751,118.16,75,2001-02-22,6,1,1,1,"1 1 1"
"23252",1916843,93,74,2001-02-28,0,1,1,1,"1 1 1"
"23253",1916881,96.6818181818182,22,2001-02-11,17,1,1,1,"1 1 1"
"23254",1916898,79.1666666666667,18,2000-12-31,59,3,1,1,"3 1 1"
"23255",1916904,67,8,2000-12-31,59,3,1,1,"3 1 1"
"23256",1916966,18,1,2000-12-11,79,4,1,1,"4 1 1"
"23257",1916980,95.2325581395349,43,2001-02-21,7,1,1,1,"1 1 1"
"23258",1916997,117.714285714286,7,2000-11-24,96,5,1,1,"5 1 1"
"23259",1917017,86.6166666666667,60,2000-11-19,101,5,1,1,"5 1 1"
"23260",1917024,348.833333333333,6,2001-01-18,41,2,1,1,"2 1 1"
"23261",1917055,170.5,2,2001-02-10,18,1,1,1,"1 1 1"
"23262",1917154,58.3636363636364,11,2000-12-17,73,4,1,1,"4 1 1"
"23263",1917208,89.5714285714286,14,2001-02-24,4,1,1,1,"1 1 1"
"23264",1917215,184.777777777778,9,2000-12-07,83,4,1,1,"4 1 1"
"23265",1917222,228.875,24,2000-11-27,93,4,1,1,"4 1 1"
"23266",1917246,99.6818181818182,22,2001-02-16,12,1,1,1,"1 1 1"
"23267",1917291,106.666666666667,12,2000-12-26,64,3,1,1,"3 1 1"
"23268",1917307,87,13,2001-02-10,18,1,1,1,"1 1 1"
"23269",1917314,83.6666666666667,12,2000-12-27,63,3,1,1,"3 1 1"
"23270",1917345,92.3888888888889,18,2001-02-19,9,1,1,1,"1 1 1"
"23271",1917352,113.071428571429,14,2000-12-14,76,4,1,1,"4 1 1"
"23272",1917376,58.6923076923077,13,2000-11-15,105,5,1,1,"5 1 1"
"23273",1917390,130.28125,64,2001-02-20,8,1,1,1,"1 1 1"
"23274",1917451,56,10,2001-01-14,45,2,1,1,"2 1 1"
"23275",1917482,100,3,2001-01-13,46,2,1,1,"2 1 1"
"23276",1917499,108,2,2001-02-26,2,1,1,1,"1 1 1"
"23277",1917512,135.066666666667,15,2001-01-27,32,2,1,1,"2 1 1"
"23278",1917536,95,8,2001-01-20,39,2,1,1,"2 1 1"
"23279",1917550,690,1,2000-12-14,76,4,1,1,"4 1 1"
"23280",1917581,122.979166666667,48,2001-02-25,3,1,1,1,"1 1 1"
"23281",1917598,69.3636363636364,11,2000-12-03,87,4,1,1,"4 1 1"
"23282",1917659,91.2222222222222,9,2001-01-20,39,2,1,1,"2 1 1"
"23283",1917673,72.6,5,2001-02-13,15,1,1,1,"1 1 1"
"23284",1917697,117,10,2001-02-18,10,1,1,1,"1 1 1"
"23285",1917710,115.964285714286,28,2001-01-23,36,2,1,1,"2 1 1"
"23286",1917758,48.8695652173913,23,2000-11-05,115,5,1,1,"5 1 1"
"23287",1917765,126,1,2000-12-09,81,4,1,1,"4 1 1"
"23288",1917789,188.388888888889,18,2001-02-24,4,1,1,1,"1 1 1"
"23289",1917802,214.071428571429,14,2001-02-03,25,2,1,1,"2 1 1"
"23290",1917840,62.7647058823529,17,2000-11-30,90,4,1,1,"4 1 1"
"23291",1917871,119.388888888889,18,2001-02-12,16,1,1,1,"1 1 1"
"23292",1918038,81.8333333333333,6,2001-01-31,28,2,1,1,"2 1 1"
"23293",1918069,108.138888888889,36,2000-12-03,87,4,1,1,"4 1 1"
"23294",1918090,398,3,2001-02-10,18,1,1,1,"1 1 1"
"23295",1918106,277.888888888889,36,2001-02-24,4,1,1,1,"1 1 1"
"23296",1918113,80.234375,64,2001-02-20,8,1,1,1,"1 1 1"
"23297",1918144,249.882352941176,17,2001-02-16,12,1,1,1,"1 1 1"
"23298",1918151,316.925,40,2001-02-20,8,1,1,1,"1 1 1"
"23299",1918175,56.6666666666667,9,2001-01-19,40,2,1,1,"2 1 1"
"23300",1918205,109.222222222222,9,2001-01-21,38,2,1,1,"2 1 1"
"23301",1918250,121.6,10,2001-02-24,4,1,1,1,"1 1 1"
"23302",1918267,69,9,2001-01-26,33,2,1,1,"2 1 1"
"23303",1918281,164,2,2000-12-09,81,4,1,1,"4 1 1"
"23304",1918298,160,1,2000-12-09,81,4,1,1,"4 1 1"
"23305",1918304,95.8923076923077,65,2000-11-21,99,5,1,1,"5 1 1"
"23306",1918335,69.6666666666667,3,2001-02-25,3,1,1,1,"1 1 1"
"23307",1918359,96.25,4,2001-01-21,38,2,1,1,"2 1 1"
"23308",1918397,113.2,5,2000-12-17,73,4,1,1,"4 1 1"
"23309",1918496,56,2,2001-01-18,41,2,1,1,"2 1 1"
"23310",1918502,82.1666666666667,12,2001-02-18,10,1,1,1,"1 1 1"
"23311",1918540,208.555555555556,18,2001-01-27,32,2,1,1,"2 1 1"
"23312",1918588,82.875,8,2000-12-31,59,3,1,1,"3 1 1"
"23313",1918595,43.6666666666667,3,2000-12-15,75,4,1,1,"4 1 1"
"23314",1918618,30,1,2001-02-03,25,2,1,1,"2 1 1"
"23315",1918649,428.181818181818,11,2001-01-21,38,2,1,1,"2 1 1"
"23316",1918670,75,26,2001-02-04,24,2,1,1,"2 1 1"
"23317",1918687,150.75,28,2001-02-11,17,1,1,1,"1 1 1"
"23318",1918748,95.5384615384615,13,2001-02-24,4,1,1,1,"1 1 1"
"23319",1918755,108,4,2001-02-13,15,1,1,1,"1 1 1"
"23320",1918793,44.7222222222222,18,2001-02-09,19,1,1,1,"1 1 1"
"23321",1918854,80.109375,64,2001-02-12,16,1,1,1,"1 1 1"
"23322",1918885,64.5714285714286,21,2001-02-22,6,1,1,1,"1 1 1"
"23323",1918939,109.25,32,2001-02-25,3,1,1,1,"1 1 1"
"23324",1918960,97.3846153846154,26,2001-02-23,5,1,1,1,"1 1 1"
"23325",1918977,177.5625,48,2001-02-24,4,1,1,1,"1 1 1"
"23326",1918991,166.333333333333,6,2001-01-16,43,2,1,1,"2 1 1"
"23327",1919011,111.4,35,2001-02-28,0,1,1,1,"1 1 1"
"23328",1919035,111.5,2,2001-01-27,32,2,1,1,"2 1 1"
"23329",1919059,63.1666666666667,12,2001-01-20,39,2,1,1,"2 1 1"
"23330",1919141,97.3555555555556,45,2001-02-28,0,1,1,1,"1 1 1"
"23331",1919165,18,1,2000-11-23,97,5,1,1,"5 1 1"
"23332",1919264,56.5063291139241,79,2001-02-22,6,1,1,1,"1 1 1"
"23333",1919288,78.9130434782609,23,2001-01-26,33,2,1,1,"2 1 1"
"23334",1919332,142.666666666667,9,2001-01-13,46,2,1,1,"2 1 1"
"23335",1919349,53.2777777777778,18,2000-12-26,64,3,1,1,"3 1 1"
"23336",1919370,71.8571428571429,7,2000-11-14,106,5,1,1,"5 1 1"
"23337",1919387,75.3571428571429,14,2001-02-28,0,1,1,1,"1 1 1"
"23338",1919394,219.666666666667,12,2001-02-27,1,1,1,1,"1 1 1"
"23339",1919417,124.019230769231,52,2001-02-05,23,1,1,1,"1 1 1"
"23340",1919448,183.333333333333,3,2001-02-26,2,1,1,1,"1 1 1"
"23341",1919486,86.7,10,2001-02-04,24,2,1,1,"2 1 1"
"23342",1919509,101.277777777778,18,2001-02-12,16,1,1,1,"1 1 1"
"23343",1919516,174.285714285714,7,2001-01-14,45,2,1,1,"2 1 1"
"23344",1919523,65.6,10,2001-02-04,24,2,1,1,"2 1 1"
"23345",1919530,123,3,2000-12-15,75,4,1,1,"4 1 1"
"23346",1919578,117.166666666667,6,2001-02-25,3,1,1,1,"1 1 1"
"23347",1919707,53.25,8,2001-02-10,18,1,1,1,"1 1 1"
"23348",1919721,52,2,2001-01-01,58,3,1,1,"3 1 1"
"23349",1919820,215.444444444444,18,2001-02-19,9,1,1,1,"1 1 1"
"23350",1919882,32.875,8,2001-02-19,9,1,1,1,"1 1 1"
"23351",1919899,209,1,2000-11-14,106,5,1,1,"5 1 1"
"23352",1919929,185.333333333333,3,2001-01-22,37,2,1,1,"2 1 1"
"23353",1919943,194.52380952381,84,2001-01-16,43,2,1,1,"2 1 1"
"23354",1920017,163,3,2000-11-07,113,5,1,1,"5 1 1"
"23355",1920031,251.192307692308,26,2000-11-23,97,5,1,1,"5 1 1"
"23356",1920055,155,3,2001-02-01,27,2,1,1,"2 1 1"
"23357",1920086,56,1,2000-11-11,109,5,1,1,"5 1 1"
"23358",1920116,93.4,5,2001-01-17,42,2,1,1,"2 1 1"
"23359",1920130,112.65671641791,67,2001-01-27,32,2,1,1,"2 1 1"
"23360",1920161,135.5,4,2000-11-13,107,5,1,1,"5 1 1"
"23361",1920185,134.75,4,2001-01-26,33,2,1,1,"2 1 1"
"23362",1920208,33.7142857142857,7,2000-11-29,91,4,1,1,"4 1 1"
"23363",1920260,71.2727272727273,11,2001-02-14,14,1,1,1,"1 1 1"
"23364",1920277,99,2,2001-02-08,20,1,1,1,"1 1 1"
"23365",1920321,116.357142857143,28,2000-11-16,104,5,1,1,"5 1 1"
"23366",1920871,124.571428571429,7,2001-02-26,2,1,1,1,"1 1 1"
"23367",1920956,269.2,5,2001-02-27,1,1,1,1,"1 1 1"
"23368",1921021,157.9,50,2001-02-21,7,1,1,1,"1 1 1"
"23369",1921038,161.25,4,2000-12-28,62,3,1,1,"3 1 1"
"23370",1921045,76.4,15,2001-02-16,12,1,1,1,"1 1 1"
"23371",1921069,76.75,12,2001-01-23,36,2,1,1,"2 1 1"
"23372",1921120,152.777777777778,18,2001-02-21,7,1,1,1,"1 1 1"
"23373",1921304,124.813953488372,43,2001-02-11,17,1,1,1,"1 1 1"
"23374",1921311,116.452229299363,157,2001-02-25,3,1,1,1,"1 1 1"
"23375",1921434,411,2,2000-11-26,94,4,1,1,"4 1 1"
"23376",1921557,134.493827160494,81,2001-01-18,41,2,1,1,"2 1 1"
"23377",1921663,102.555555555556,9,2000-12-13,77,4,1,1,"4 1 1"
"23378",1921809,181.538461538462,13,2001-02-24,4,1,1,1,"1 1 1"
"23379",1921854,169.606060606061,33,2001-01-21,38,2,1,1,"2 1 1"
"23380",1921908,154.851851851852,27,2001-02-19,9,1,1,1,"1 1 1"
"23381",1921991,92.1333333333333,15,2000-11-25,95,4,1,1,"4 1 1"
"23382",1922158,109.039215686275,51,2001-02-13,15,1,1,1,"1 1 1"
"23383",1922165,189.48,25,2000-12-03,87,4,1,1,"4 1 1"
"23384",1922202,441.44,25,2001-02-28,0,1,1,1,"1 1 1"
"23385",1922332,64.375,8,2000-12-27,63,3,1,1,"3 1 1"
"23386",1922349,127.75,12,2000-11-23,97,5,1,1,"5 1 1"
"23387",1922356,58,2,2001-02-26,2,1,1,1,"1 1 1"
"23388",1922400,150.518518518519,27,2000-12-10,80,4,1,1,"4 1 1"
"23389",1922639,43.7142857142857,14,2001-01-22,37,2,1,1,"2 1 1"
"23390",1922653,328,2,2000-11-24,96,5,1,1,"5 1 1"
"23391",1922776,109,5,2000-11-12,108,5,1,1,"5 1 1"
"23392",1922875,259,18,2001-02-20,8,1,1,1,"1 1 1"
"23393",1922905,71.7,10,2001-02-21,7,1,1,1,"1 1 1"
"23394",1922936,59.4615384615385,13,2000-11-15,105,5,1,1,"5 1 1"
"23395",1923018,101.555555555556,9,2001-02-21,7,1,1,1,"1 1 1"
"23396",1923100,1674,1,2000-12-09,81,4,1,1,"4 1 1"
"23397",1923155,148.888888888889,9,2000-12-16,74,4,1,1,"4 1 1"
"23398",1923179,91.4347826086957,23,2000-12-13,77,4,1,1,"4 1 1"
"23399",1923193,84.5,2,2000-12-15,75,4,1,1,"4 1 1"
"23400",1923223,26,1,2001-02-21,7,1,1,1,"1 1 1"
"23401",1923346,101.4,15,2000-11-10,110,5,1,1,"5 1 1"
"23402",1923353,188.5,10,2001-01-14,45,2,1,1,"2 1 1"
"23403",1923377,154.309523809524,42,2001-02-16,12,1,1,1,"1 1 1"
"23404",1923469,78,2,2001-01-22,37,2,1,1,"2 1 1"
"23405",1923483,100.645161290323,31,2001-02-10,18,1,1,1,"1 1 1"
"23406",1923537,130,5,2001-01-02,57,3,1,1,"3 1 1"
"23407",1923636,143.828571428571,35,2001-02-07,21,1,1,1,"1 1 1"
"23408",1923681,28,2,2001-02-19,9,1,1,1,"1 1 1"
"23409",1923704,33.25,12,2000-12-26,64,3,1,1,"3 1 1"
"23410",1923803,168.924528301887,53,2001-02-24,4,1,1,1,"1 1 1"
